id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price,above_ground_ratio,bath_per_bed,living_to_lot_ratio,relative_living_size,relative_lot_size,neighborhood_density,distance_from_center,waterfront_view,house_age,is_renovated,years_since_reno,year_sale,month_sale,quarter_sale
3626039415,3,2.5,1420,2581,3.0,0,0,3,7,1420,0,2004,0,98133,47.7027,-122.357,1420,2509,12.983103608918753,0.9992962702322308,0.625,0.5499612703330752,0.9992962702322308,1.0282868525896414,1.7656579873328642,0.20160372307144483,0,11,0,0,2014,6,2
3626039424,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552,12.676079399771027,0.9991673605328892,0.5625,0.8565310492505354,0.87527352297593,0.21364260643979857,4.7789934354485775,0.20294654388276345,0,10,0,0,2014,6,2
3626079032,4,2.5,2120,215186,2.0,0,0,2,7,2120,0,1983,0,98014,47.701,-121.857,2000,215186,12.890181604139126,0.9995285242809995,0.5,0.009851896257673558,1.0594702648675662,0.9999953528791238,107.5392303848076,0.38348795068683417,0,32,0,0,2014,7,3
3629000080,3,1.5,960,7400,1.0,0,0,3,7,960,0,1962,0,98198,47.3798,-122.306,1640,8060,12.37581963951765,0.9989594172736732,0.375,0.12971220105391162,0.5850091407678245,0.9180002481081752,4.911639244363193,0.20298943490553856,0,53,0,0,2015,4,2
3629160060,4,2.75,3370,7634,1.0,0,2,5,8,2110,1260,1977,0,98056,47.5259,-122.204,2460,7634,13.487007879880162,0.625927024621774,0.55,0.44138834315651604,1.3693620479479887,0.9998690242305174,3.1019910605444942,0.036173272047756944,0,38,0,0,2015,2,1
3629200020,4,2.5,3180,10105,2.0,0,0,4,9,3180,0,1986,0,98040,47.5328,-122.226,2670,10355,13.774689605110144,0.9996856334486011,0.5,0.31466455570947954,1.190565331336578,0.9757628427964465,3.8768251591164358,0.030404413115507227,0,29,0,0,2015,2,1
3629700020,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2230,1407,13.379793952756868,0.8292245629762438,0.75,1.5838068181818181,0.9995517705064993,0.9992897727272727,0.630658897355446,0.19755540591858417,0,1,0,0,2015,4,2
3629700030,3,3.0,2290,1407,2.5,0,0,3,8,1890,400,2014,0,98027,47.5446,-122.017,2230,1407,13.361381852676738,0.8249672632038412,0.75,1.6264204545454546,1.0264455401165398,0.9992897727272727,0.630658897355446,0.19755540591858417,0,1,0,0,2015,2,1
3629700080,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2290,1407,13.361381852676738,0.8292245629762438,0.75,1.5838068181818181,0.9733740724574421,0.9992897727272727,0.6141422959406373,0.19755540591858417,0,1,0,0,2015,1,1
3629700090,3,3.0,2230,1407,2.5,0,0,3,8,1850,380,2013,0,98027,47.5446,-122.017,2290,1407,13.361381852676738,0.8292245629762438,0.75,1.5838068181818181,0.9733740724574421,0.9992897727272727,0.6141422959406373,0.19755540591858417,0,2,0,0,2014,8,3
3629760110,3,2.5,2490,4904,2.0,0,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050,13.359805810705184,0.9995985547972702,0.625,0.5076452599388379,1.050189793336145,1.2105652925203654,1.7081400253057781,0.2005060827217009,0,12,0,0,2014,8,3
3629760330,3,2.5,2370,4950,2.0,0,0,3,8,2370,0,2003,0,98029,47.5465,-122.013,2230,4950,13.437175577097312,0.9995782370307887,0.625,0.478691173500303,1.0623038995965934,0.9997980206018986,2.218735992828328,0.20139957295584351,0,12,0,0,2015,3,1
3629790160,3,2.5,1710,3469,2.0,0,0,3,8,1710,0,1999,0,98029,47.546,-122.011,2120,3560,13.169725856249233,0.9994155464640561,0.625,0.49279538904899134,0.8062234794908062,0.9741645605167087,1.6784535596416785,0.2034301502060861,0,16,0,0,2014,7,3
3629800100,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968,13.161586013632684,0.999537251272559,0.625,0.5025593299208935,0.999537251272559,1.0826404635928446,1.836186950485886,0.2023229405243093,0,16,0,0,2014,10,4
3629830050,4,4.0,2850,2970,2.0,0,0,3,8,2120,730,1999,0,98029,47.547,-122.01,2380,3559,13.3374763699232,0.7435987372851631,0.8,0.9592729720632783,1.1969760604787905,0.8342696629213483,1.4947501049979,0.20435811407316581,0,16,0,0,2014,10,4
3629830250,4,3.0,2320,4468,2.0,0,0,3,8,2160,160,1999,0,98029,47.546,-122.009,2330,3541,13.36531112464094,0.9306333476949591,0.6,0.5191317968225554,0.9952809952809952,1.261434217955957,1.519090519090519,0.2054249778960559,0,16,0,0,2014,12,4
3629870020,3,2.5,1870,3485,2.0,0,0,3,8,1870,0,2001,0,98029,47.5493,-122.004,1940,3485,13.26212705890841,0.9994655264564404,0.625,0.5364314400458978,0.9634209170530654,0.9997131382673551,1.7954662545079856,0.21020782549927766,0,14,0,0,2014,11,4
3629870200,3,2.5,1740,3082,2.0,0,0,3,8,1740,0,2000,0,98029,47.5489,-122.006,1910,3075,13.217675375388819,0.9994256174612292,0.625,0.5643853389555628,0.9105180533751962,1.0019505851755526,1.609105180533752,0.20823306261659344,0,15,0,0,2015,3,1
3629910370,3,2.5,2190,3600,2.0,0,0,3,9,2190,0,2003,0,98029,47.5506,-121.993,2300,3600,13.384729180332174,0.9995435874030123,0.625,0.6081643987781172,0.9517601043024772,0.9997222993612885,1.5645371577574967,0.22112931698948773,0,12,0,0,2015,4,2
3629910470,3,2.5,2110,3870,2.0,0,0,3,9,2110,0,2004,0,98029,47.5513,-121.994,2300,3870,13.28787951079572,0.9995262908574135,0.625,0.545078791010075,0.9169926119078662,0.9997416688194265,1.681877444589309,0.22009938112904798,0,11,0,0,2014,7,3
3629920030,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003,0,98029,47.5461,-121.998,1580,3000,13.161586013632684,0.9994711792702274,0.45,0.6285334220152976,1.1954459203036054,1.0016661112962346,1.8975332068311195,0.21639147040379902,0,12,0,0,2014,8,3
3629920300,3,2.25,1260,3000,2.0,0,0,3,7,1260,0,2003,0,98029,47.5454,-121.997,1630,3042,12.959846800844963,0.9992069785884219,0.5625,0.4198600466511163,0.7725321888412017,0.9858692080184029,1.865113427345187,0.21743731446641296,0,12,0,0,2014,11,4
3629920600,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0,98029,47.5458,-121.996,2170,5000,13.336669594255035,0.9995393827729157,0.625,0.4339132173565287,0.9995393827729157,0.9998000399920016,2.3030861354214647,0.21840721025519133,0,12,0,0,2014,5,2
3629920630,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0,98029,47.5453,-121.996,2170,5000,13.366095129723817,0.9995393827729157,0.625,0.4339132173565287,0.9995393827729157,0.9998000399920016,2.3030861354214647,0.218441873245035,0,12,0,0,2015,3,1
3629920830,4,2.5,3260,5608,2.0,0,0,3,9,3260,0,2003,0,98029,47.5453,-121.995,3010,5608,13.60479076121576,0.9996933455995094,0.5,0.581208771617044,1.0826967784789108,0.9998217151007309,1.8625041514447027,0.21943939881470445,0,12,0,0,2015,5,2
3629920860,4,2.5,2660,5608,2.0,0,0,3,9,2660,0,2003,0,98029,47.5449,-121.995,3010,5608,13.499430382731967,0.9996242014280345,0.5,0.47423783205562486,0.8834274327465959,0.9998217151007309,1.8625041514447027,0.21946781939144175,0,12,0,0,2015,1,1
3629920990,4,3.25,3440,7661,2.0,0,0,3,11,3440,0,2006,0,98029,47.5429,-121.995,3580,6478,13.715691327653829,0.999709386806161,0.65,0.4489689376141999,0.9606255235967607,1.182435561043371,1.8089919017034348,0.21962079530366058,0,9,0,0,2014,6,2
3629921000,4,2.5,3700,7051,2.0,0,0,3,11,3700,0,2006,0,98029,47.5427,-121.995,3580,6175,13.76421831620775,0.9997298027560119,0.5,0.5246738513896767,1.0332309410779112,1.1416774611398963,1.7243786651773247,0.2196370886893882,0,9,0,0,2014,11,4
3629921060,5,2.5,2890,5110,2.0,0,2,3,9,2890,0,2003,0,98029,47.5453,-121.995,3010,5110,13.623139877437296,0.9996540989277066,0.4166666666666667,0.5654470749364117,0.9598140152773165,0.9998043435726863,1.6971105944868814,0.21943939881470445,0,12,0,0,2014,7,3
3629921120,4,2.5,2660,5043,2.0,0,2,3,9,2660,0,2003,0,98029,47.5445,-121.996,3010,5500,13.547632419997361,0.9996242014280345,0.5,0.5273592386994449,0.8834274327465959,0.9167424104708235,1.826635669212886,0.2184997024697084,0,12,0,0,2014,10,4
3629921160,4,2.5,2660,5500,2.0,0,2,3,9,2660,0,2003,0,98029,47.5439,-121.996,3620,5500,13.533000421298812,0.9996242014280345,0.5,0.4835484457371387,0.7346037006351837,0.9998182148700236,1.5189174261253797,0.21854498615562992,0,12,0,0,2014,5,2
3629921240,4,4.5,3890,5906,2.0,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052,13.785052381406869,0.7864302235929067,0.9,0.6585407144066362,0.9326300647326781,0.9757145217247646,1.450970990170223,0.21964530322094117,0,11,0,0,2014,7,3
3629930170,4,2.5,2700,4004,2.0,0,0,3,9,2700,0,2004,0,98029,47.5521,-121.995,2260,4459,13.49116588426581,0.9996297667530544,0.5,0.6741573033707865,1.1941618752764263,0.8977578475336323,1.9721362229102166,0.21906745950842044,0,11,0,0,2014,5,2
3629940160,5,4.5,5840,17168,2.0,0,0,3,12,4570,1270,2006,0,98029,47.5457,-121.991,4850,15017,14.603968372873895,0.7824002739256977,0.75,0.34014794105655544,1.2038754895897752,1.1431615394859502,3.095650381364667,0.22340252195832047,0,9,0,0,2015,3,1
3629960060,3,2.75,1420,955,2.0,0,0,3,8,1160,260,2004,0,98029,47.5477,-122.003,1420,955,12.799402253235032,0.8163265306122449,0.6875,1.4853556485355648,0.9992962702322308,0.9989539748953975,0.6720619282195637,0.21129870716973728,0,11,0,0,2014,9,3
3629960170,3,3.25,1710,1960,2.0,0,0,3,8,1360,350,2004,0,98029,47.5479,-122.003,1420,955,13.005831808336863,0.7948568088836937,0.8125,0.8720040795512494,1.203377902885292,2.0502092050209204,0.6720619282195637,0.21128650371820865,0,11,0,0,2014,10,4
3629960550,3,3.25,1770,1863,2.0,0,0,3,8,1430,340,2003,0,98029,47.5478,-122.005,1410,1375,13.017005083966255,0.8074534161490683,0.8125,0.9495708154506438,1.2544294826364282,1.353924418604651,0.9744861800141743,0.20929634402399186,0,12,0,0,2014,8,3
3629960600,3,1.75,1260,1111,2.0,0,0,3,8,1260,0,2003,0,98029,47.5476,-122.005,1410,1630,12.765691290604371,0.9992069785884219,0.4375,1.1330935251798562,0.892983699503898,0.6811771919068056,1.1552090715804395,0.2093087590616956,0,12,0,0,2015,3,1
3629970090,4,2.5,2520,5000,2.0,0,0,3,9,2520,0,2004,0,98029,47.5524,-121.992,2910,5001,13.429849547739444,0.9996033320111067,0.5,0.5038992201559688,0.8656818962555822,0.9996001599360256,1.7179663345929235,0.222053776401925,0,11,0,0,2014,10,4
3629970240,3,2.5,2820,5001,2.0,0,0,3,9,2820,0,2004,0,98029,47.5533,-121.992,2660,5001,13.444448325847754,0.9996455157745481,0.625,0.5637744902039185,1.059751972942503,0.9998000799680128,1.879368658399098,0.22202198792627714,0,11,0,0,2014,11,4
3629970610,3,2.5,1600,2375,2.0,0,0,3,7,1600,0,2005,0,98029,47.5531,-121.996,1830,2375,12.983103608918753,0.9993753903810119,0.625,0.6734006734006734,0.8738394320043692,0.9995791245791246,1.2971054068814856,0.21803111947477927,0,10,0,0,2014,7,3
3629970620,4,2.5,1850,1836,2.0,0,0,3,7,1600,250,2005,0,98029,47.5529,-121.996,1770,2236,13.073385295579481,0.864397622906537,0.5,1.0070767555797495,1.0446075663466967,0.8207420652659813,1.2625635234330888,0.2180381756884864,0,10,0,0,2014,10,4
3629970680,2,2.5,1830,2856,2.0,0,0,3,7,1830,0,2005,0,98029,47.5524,-121.996,1850,2667,13.1710602038846,0.9994538503549972,0.8333333333333334,0.64053202660133,0.9886547811993517,1.0704647676161918,1.440842787682334,0.21805661776911936,0,10,0,0,2014,11,4
3629970870,4,2.5,2120,3640,2.0,0,0,3,8,2120,0,2005,0,98029,47.5521,-121.996,2190,3640,13.303018546545275,0.9995285242809995,0.5,0.582257621532546,0.967594705613875,0.9997253501785224,1.6613418530351438,0.2180682325560384,0,10,0,0,2014,8,3
3629971290,4,2.5,2120,3720,2.0,0,0,3,8,2120,0,2004,0,98029,47.5526,-121.994,2170,3720,13.329379172803593,0.9995285242809995,0.5,0.5697393173877989,0.976508521418701,0.999731255038968,1.7134960847535698,0.22004773819672444,0,11,0,0,2014,7,3
3629980080,4,2.5,2870,5118,2.0,0,0,3,9,2870,0,2006,0,98029,47.5544,-121.99,2940,4800,13.493928313146206,0.9996516893068618,0.5,0.5606563781988669,0.9758585515130908,1.066027910851906,1.6320979258755526,0.22398728795114348,0,9,0,0,2014,12,4
3629980440,4,2.5,2620,4400,2.0,0,0,3,9,2620,0,2004,0,98029,47.5524,-121.991,2640,4554,13.51777949645943,0.9996184662342618,0.5,0.5953192456259941,0.9920484664899659,0.9659714599341384,1.7243468383188185,0.22305308197763446,0,11,0,0,2015,4,2
3629980780,4,2.75,2940,4232,2.0,0,0,3,9,2940,0,2004,0,98029,47.5529,-121.99,2410,4000,13.47302165746721,0.999659979598776,0.55,0.6945428773919207,1.2194110327664869,1.0577355661084729,1.6590626296142679,0.22403444523050914,0,11,0,0,2014,9,3
3629980860,4,2.75,2330,3920,2.0,0,0,3,9,2330,0,2005,0,98029,47.5525,-121.99,2410,4063,13.429849547739444,0.9995709995709996,0.55,0.5942361642438153,0.9664039817503111,0.9645669291338582,1.6851928660306927,0.22404871489481387,0,10,0,0,2014,7,3
3629980920,4,2.75,2330,3917,2.0,0,0,3,9,2330,0,2004,0,98029,47.5527,-121.99,2620,4400,13.377007146164305,0.9995709995709996,0.55,0.5946911689637571,0.888973674170164,0.8900249943194728,1.6787485692483786,0.2240414909071081,0,11,0,0,2014,7,3
3629990020,3,2.25,1260,2556,2.0,0,0,3,7,1260,0,2005,0,98029,47.5482,-121.998,1630,2844,13.015893357585442,0.9992069785884219,0.5625,0.49276495893625344,0.7725321888412017,0.8984182776801406,1.7437155119558554,0.21626000550973665,0,10,0,0,2014,10,4
3629990110,3,2.25,1630,2520,2.0,0,0,3,7,1630,0,2005,0,98029,47.5493,-121.998,1630,3131,13.07107218827772,0.9993868792152054,0.5625,0.646568821896073,0.9993868792152054,0.8045977011494253,1.919681177191907,0.21619925183338026,0,10,0,0,2014,6,2
3629990180,4,2.25,1890,3615,2.0,0,0,3,7,1890,0,2005,0,98029,47.5493,-121.999,1630,3280,13.190023895035274,0.9994711792702274,0.45,0.5226769911504425,1.1587982832618027,1.1017982322462663,2.011036174126303,0.21520064760115,0,10,0,0,2014,8,3
3629990280,3,2.25,1630,3817,2.0,0,0,3,7,1630,0,2005,0,98029,47.5485,-121.999,1630,3348,13.116347317149176,0.9993868792152054,0.5625,0.42692509167103193,0.9993868792152054,1.1397432069274411,2.052728387492336,0.21524448127769893,0,10,0,0,2014,6,2
3630000080,3,2.5,1480,1961,2.0,0,0,3,8,1480,0,2005,0,98029,47.5478,-122.0,1400,1138,13.017005083966255,0.9993247805536799,0.625,0.7543323139653415,1.0563882940756602,1.7216856892010535,0.8122769450392576,0.21428707018535376,0,10,0,0,2014,6,2
3630000150,2,1.75,1400,865,2.0,0,0,3,8,1110,290,2005,0,98029,47.5478,-121.999,1380,1107,12.7896867284182,0.7922912205567452,0.5833333333333334,1.6166281755196306,1.0137581462708183,0.7806859205776173,0.8015930485155685,0.2152852670620725,0,10,0,0,2015,1,1
363000045,3,1.0,940,3000,1.5,0,0,3,7,940,0,1903,0,98122,47.6033,-122.3,1210,3500,13.161586013632684,0.9989373007438895,0.25,0.31322892369210265,0.7762180016515277,0.856898029134533,2.8901734104046244,0.09606665319689564,0,112,0,0,2015,1,1
3630010040,3,2.0,1540,1827,2.0,0,0,3,8,1540,0,2005,0,98029,47.5479,-121.998,1540,1827,12.904209855160254,0.9993510707332901,0.5,0.8424507658643327,0.9993510707332901,0.99945295404814,1.1855937702790396,0.21627754270908042,0,10,0,0,2014,5,2
3630020090,3,2.5,1470,1741,2.0,0,0,3,8,1170,300,2004,0,98029,47.5464,-121.999,1470,1583,13.026471228288711,0.7953772943575799,0.625,0.8438576349024111,0.9993201903467029,1.0991161616161615,1.0761386811692726,0.21537364091492864,0,11,0,0,2015,5,2
3630020150,3,2.5,1480,1386,3.0,0,0,3,8,1480,0,2005,0,98029,47.5468,-121.998,1470,1593,12.959846800844963,0.9993247805536799,0.625,1.0670511896178803,1.0061182868796736,0.8695106649937264,1.0829367777022434,0.21634539276359935,0,10,0,0,2015,3,1
3630020380,3,2.5,1470,1779,2.0,0,0,3,8,1160,310,2005,0,98029,47.5472,-121.998,1470,1576,12.847323718468227,0.7885791978246091,0.625,0.8258426966292135,0.9993201903467029,1.1280913126188967,1.071380013596193,0.21632007529066846,0,10,0,0,2014,11,4
3630020430,3,2.5,1470,1445,2.0,0,0,3,8,1160,310,2005,0,98029,47.5468,-121.998,1470,1525,12.948012371209098,0.7885791978246091,0.625,1.016597510373444,0.9993201903467029,0.9469200524246396,1.036709721278042,0.21634539276359935,0,10,0,0,2015,5,2
3630030010,3,2.5,1790,4038,2.0,0,0,3,8,1790,0,2005,0,98029,47.5499,-121.998,1700,3365,13.201176406255746,0.9994416527079844,0.625,0.4431790047041347,1.0523221634332744,1.1996434937611409,1.9782480893592005,0.21616846555152303,0,10,0,0,2014,9,3
3630030110,3,2.5,1700,3150,2.0,0,0,3,8,1700,0,2005,0,98029,47.5505,-121.998,1700,3600,13.189088880352877,0.9994121105232217,0.625,0.5395112662646778,0.9994121105232217,0.8747570119411274,2.1164021164021163,0.21613934048313976,0,10,0,0,2014,6,2
3630030180,3,2.25,1780,3665,2.0,0,0,3,8,1780,0,2004,0,98029,47.5495,-121.997,1770,3669,13.120363378739663,0.9994385176866929,0.5625,0.4855428259683579,1.005081874647092,0.9986376021798365,2.0717108977978542,0.21718747031203423,0,11,0,0,2015,2,1
3630030290,4,2.5,2310,3866,2.0,0,0,3,8,2310,0,2005,0,98029,47.5498,-121.996,1950,4023,13.304686600863562,0.9995672868887927,0.5,0.5973622963537626,1.1840082009226038,0.9607355864811133,2.062019477191184,0.2181709639908558,0,10,0,0,2014,10,4
3630030440,4,2.5,1950,3720,2.0,0,0,3,8,1950,0,2004,0,98029,47.5503,-121.997,1720,3720,13.279368835614243,0.9994874423372629,0.5,0.5240526740123622,1.1330621731551425,0.999731255038968,2.161533991865195,0.21714771301579386,0,11,0,0,2014,9,3
3630030500,3,2.25,1710,4140,2.0,0,0,3,8,1710,0,2004,0,98029,47.5498,-121.997,1730,3680,13.237477967034438,0.9994155464640561,0.5625,0.41294373339773,0.9878682842287695,1.1246943765281174,2.125938763720393,0.21717221683109958,0,11,0,0,2014,6,2
3630060040,2,1.0,1050,3088,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1890,2772,12.560247968016562,0.9990485252140818,0.3333333333333333,0.3399158303658142,0.5552617662612375,1.1135953840605841,1.4658910629296669,0.2183224198371748,0,10,0,0,2014,9,3
3630060070,2,2.25,1700,2383,2.0,0,0,3,8,1700,0,2005,0,98029,47.547,-121.997,1700,2700,13.065795142315812,0.9994121105232217,0.75,0.7130872483221476,0.9994121105232217,0.8822658274713069,1.5873015873015872,0.21733064610694788,0,10,0,0,2014,10,4
3630070010,2,1.0,1050,2699,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1240,2671,12.644330802262578,0.9990485252140818,0.3333333333333333,0.3888888888888889,0.8460918614020951,1.0101047904191616,2.1522965350523773,0.2183224198371748,0,10,0,0,2015,3,1
3630070280,2,2.5,1500,3608,2.0,0,0,3,8,1500,0,2005,0,98029,47.5472,-121.994,2080,2686,12.94323910384853,0.9993337774816788,0.8333333333333334,0.41562759767248547,0.7208073041806824,1.3427614439895794,1.2907256126862086,0.22031242823593716,0,10,0,0,2014,7,3
3630080030,3,2.5,1440,2163,2.0,0,0,3,7,1440,0,2005,0,98029,47.554,-121.998,1440,2207,12.91164481522143,0.9993060374739764,0.625,0.6654343807763401,0.9993060374739764,0.9796195652173914,1.5315752949340735,0.2160025857184932,0,10,0,0,2015,2,1
3630080120,3,2.5,1400,1529,2.0,0,0,3,7,1400,0,2005,0,98029,47.5535,-121.997,1440,1536,12.788291058675025,0.9992862241256245,0.625,0.9150326797385621,0.9715475364330326,0.9947950553025374,1.0659264399722415,0.21701810361761228,0,10,0,0,2014,9,3
3630080190,3,2.5,1500,2314,2.0,0,0,3,7,1500,0,2005,0,98029,47.5537,-121.998,1440,2170,12.91164481522143,0.9993337774816788,0.625,0.6479481641468683,1.040943789035392,1.0658682634730539,1.5058986814712005,0.2160120888614379,0,10,0,0,2014,8,3
3630080430,4,2.5,1670,3315,2.0,0,0,3,7,1670,0,2005,0,98029,47.5532,-121.998,1650,2051,13.019224835777257,0.9994015559545183,0.5,0.5036188178528347,1.0115081768625076,1.6154970760233918,1.2422774076317384,0.21602885230826527,0,10,0,0,2014,6,2
3630110220,4,2.5,2960,4750,2.0,0,0,3,9,2960,0,2005,0,98029,47.5544,-121.993,2960,4750,13.573440270649085,0.999662276258021,0.5,0.6230267312144812,0.999662276258021,0.9997895179962113,1.6041877744005404,0.22098848808845023,0,10,0,0,2014,10,4
3630110340,4,2.5,3010,3120,2.5,0,2,3,8,3010,0,2006,0,98029,47.5539,-121.996,2140,3840,13.499053082999902,0.9996678844237795,0.5,0.9644344761294457,1.4058851004203643,0.8122884665451705,1.7935544138253152,0.21800472716634903,0,9,0,0,2015,1,1
3630110360,5,3.5,2980,5809,2.0,0,2,3,8,2980,0,2005,0,98029,47.5537,-121.996,2120,3416,13.527829818844937,0.9996645420999665,0.5833333333333334,0.5129087779690189,1.404997642621405,1.7000292654375182,1.6105610561056105,0.21801105032775764,0,10,0,0,2015,4,2
3630110370,3,2.5,2140,3821,2.0,0,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841,12.948012371209098,0.9995329285380663,0.625,0.5599162742019885,0.7479902132121635,0.9945340968245705,1.3425375742747292,0.21899813203334736,0,10,0,0,2014,6,2
3630110510,3,2.5,1920,3867,2.0,0,0,3,8,1920,0,2005,0,98029,47.5538,-121.994,2190,3841,13.255146239950099,0.9994794377928162,0.625,0.4963805584281282,0.8763121862163396,1.006507027589797,1.7530807850296668,0.220006875112273,0,10,0,0,2014,8,3
3630120050,2,1.75,1670,4008,1.0,0,0,3,9,1670,0,2005,0,98029,47.5539,-122.001,2330,3752,13.244582780038517,0.9994015559545183,0.5833333333333334,0.4165627338488401,0.7164307164307164,1.067945643485212,1.6096096096096095,0.2130072117090279,0,10,0,0,2014,6,2
3630120190,3,2.5,2330,3995,2.0,0,0,3,9,2330,0,2006,0,98029,47.5542,-122.001,2330,3740,13.399996629152975,0.9995709995709996,0.625,0.5830830830830831,0.9995709995709996,1.0678962844159317,1.6044616044616045,0.21299785619307976,0,9,0,0,2015,3,1
3630120330,2,2.5,2290,3507,2.0,0,0,3,9,2290,0,2005,0,98029,47.5545,-122.002,2290,3640,13.353476685668044,0.9995635093845482,0.8333333333333334,0.6527936145952109,0.9995635093845482,0.9631969239219994,1.5888258402444349,0.2119893475632258,0,10,0,0,2014,7,3
3630120380,2,2.0,1670,3507,1.0,0,0,3,9,1670,0,2007,0,98029,47.5545,-122.003,2330,3889,13.199233673682526,0.9994015559545183,0.6666666666666666,0.47605473204104903,0.7164307164307164,0.9015424164524422,1.6683826683826684,0.21098977632794683,0,8,0,0,2015,2,1
3630120480,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,98029,47.5551,-122.001,2340,3626,13.389333939650964,0.9995635093845482,0.625,0.6588032220943614,0.9782144382742418,0.9580920871243452,1.5489107219137122,0.2129723227352037,0,9,0,0,2014,6,2
3630120700,3,3.25,3190,5283,2.0,0,0,3,9,3190,0,2007,0,98029,47.5534,-122.002,2950,5198,13.547632419997361,0.9996866186148543,0.8125,0.6037093111279334,1.0809894950864114,1.0161569532602424,1.7614368010843782,0.21202433108027954,0,8,0,0,2015,1,1
3630120880,3,3.5,3310,5558,2.0,0,0,3,9,3310,0,2005,0,98029,47.5553,-122.003,3310,5270,13.567050480716235,0.9996979764421625,0.875,0.5954308328836122,0.9996979764421625,1.0544488711819389,1.5916641498036848,0.2109678120528479,0,10,0,0,2015,2,1
3630120960,3,3.25,3230,5000,2.0,0,0,3,9,3230,0,2006,0,98029,47.5558,-122.002,2670,3977,13.480039220276565,0.9996904982977406,0.8125,0.645870825834833,1.2092849120179707,1.256913021618904,1.4889554473979782,0.21195535613045124,0,9,0,0,2014,7,3
3630121060,4,3.5,3060,4777,2.0,0,0,3,9,3060,0,2007,0,98029,47.555,-122.0,3060,4935,13.51440681653079,0.999673309376021,0.7,0.6404353285893679,0.999673309376021,0.9677876823338736,1.6122182293368181,0.21397461652182445,0,8,0,0,2014,12,4
3630130010,3,2.5,1910,4363,2.0,0,0,3,9,1910,0,2006,0,98029,47.5482,-121.996,1890,3732,13.384729180332174,0.9994767137624281,0.625,0.4376718606782768,1.0100475938656794,1.1687650683096704,1.9735589635113697,0.21825669637791564,0,9,0,0,2014,7,3
3630130130,3,2.5,1910,5125,2.0,0,0,3,9,1910,0,2006,0,98029,47.5481,-121.995,1910,3215,13.404531777462488,0.9994767137624281,0.625,0.37261022239563013,0.9994767137624281,1.5935945273631842,1.6823652537938252,0.21926078486183895,0,9,0,0,2014,11,4
3630160610,4,2.5,2980,5000,2.0,0,0,3,10,2980,0,2006,0,98027,47.5431,-121.997,3140,5500,13.547632419997361,0.9996645420999665,0.5,0.595880823835233,0.9487424387137854,0.9089256498818397,1.7510347023241006,0.21761116975226813,0,9,0,0,2014,7,3
3630180240,5,2.5,2900,5901,2.0,0,0,3,9,2900,0,2006,0,98027,47.5396,-121.998,3200,5775,13.603431815252035,0.9996552912788693,0.4166666666666667,0.4913588614029143,0.9059668853483287,1.021641274238227,1.8041237113402062,0.21692676391583626,0,9,0,0,2014,7,3
3630180380,4,2.5,3420,6233,2.0,0,0,3,9,3420,0,2006,0,98027,47.5416,-121.998,3350,5000,13.69998858916854,0.9997076878105817,0.5,0.548604427333975,1.0205908683974934,1.2463507298540293,1.4920919128618322,0.21674143794304498,0,9,0,0,2014,7,3
3630180400,4,2.5,3060,7140,2.0,0,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,6218,13.624351263156136,0.999673309376021,0.5,0.4285114129673715,0.9441530391854366,1.1480945489628558,1.9185436593643936,0.21695613934665178,0,9,0,0,2014,6,2
3630180450,4,2.75,3260,5000,2.0,0,0,3,9,3260,0,2007,0,98027,47.5395,-121.997,3450,6218,13.592368256649284,0.9996933455995094,0.55,0.651869626074785,0.9446537235583888,0.8039877793857534,1.801796580701246,0.21793174887434633,0,8,0,0,2015,4,2
3630200080,4,3.5,3390,3960,2.0,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400,13.560619598657233,0.9997051017398997,0.7,0.8558444837162332,1.1334002006018054,1.1643634225227875,1.1367435640254095,0.21981908290318503,0,7,0,0,2014,8,3
3630200300,4,3.5,4670,6000,2.0,0,3,3,11,3820,850,2007,0,98027,47.5414,-121.994,4310,6000,14.029008539980795,0.817812031684864,0.7,0.7782036327278787,1.0832753421479935,0.9998333611064822,1.3917884481558802,0.22074355931988388,0,8,0,0,2014,7,3
